"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","MNPN","MXPN","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WSF2","WSF5","WSFG"
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2015-03",,,,"10","8",,,,,,,,,,,"0.83",,,,,,"3.07",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2015-04",,,,"7","3",,,,,,,,,,,"0.27",,,,,,"0.78",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2015-05",,,,"7","6",,,,,,,,,,,"0.86",,,,,,"2.31",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2015-06",,,,"2","1",,"0",,,,,,,,"0.0","0.22",,,,,,"0.25","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2015-07",,,,"1","0",,"0",,,,,,,,"0.0","0.03",,,,,,"0.03","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2015-08",,,,"1","0",,"0",,,,,,,,"0.0","0.04",,,,,,"0.04","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2015-09",,,,"3","2",,"0",,,,,,,,"0.0","0.56",,,,,,"0.75","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2015-10",,,,"10","3",,,,,,,,,,,"0.29",,,,,,"0.92",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2015-11",,,,"15","8",,,,,,,,,,,"0.61",,,,,,"2.75",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2015-12",,,,"24","13",,,,,,,,,,,"1.28",,,,,,"6.08",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2016-01",,,,"13","8",,,,,,,,,,,"0.52",,,,,,"3.08",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2016-02",,,,"15","5",,,,,,,,,,,"0.30",,,,,,"1.57",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2016-03",,,,"17","6",,,,,,,,,,,"0.39",,,,,,"4.06",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2016-04",,,,"9","5",,,,,,,,,,,"0.61",,,,,,"1.43",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2016-05",,,,"11","3",,,,,,,,,,,"0.51",,,,,,"1.06",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2016-06",,,,"6","4",,,,,,,,,,,"0.23",,,,,,"0.86",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2016-07",,,,"5","1",,,,,,,,,,,"0.11",,,,,,"0.76",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2016-08",,,,"3","2",,"0",,,,,,,,"0.0","0.31",,,,,,"0.58","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2016-09",,,,"5","2",,,,,,,,,,,"0.24",,,,,,"0.48",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2016-10",,,,"25","17",,,,,,,,,,,"1.05",,,,,,"6.41",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2016-11",,,,"15","8",,,,,,,,,,,"0.50",,,,,,"2.52",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2016-12",,,,"19","11",,,,,,,,,,,"0.41",,,,,,"2.95",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2017-01",,,,"12","9",,"6",,,,,,,,"4.4","0.90",,,,,,"4.19","17.5",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2017-02",,,,"15","13",,,,,,,,,,,"0.50",,,,,,"3.85",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2017-03",,,,"20","15",,,,,,,,,,,"0.65",,,,,,"5.54",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2017-04",,,,"17","7",,,,,,,,,,,"0.37",,,,,,"1.86",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2017-05",,,,"9","5",,,,,,,,,,,"0.60",,,,,,"2.07",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2017-06",,,,"8","3",,,,,,,,,,,"0.50",,,,,,"1.39",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2017-07",,,,"1","0",,"0",,,,,,,,"0.0","0.07",,,,,,"0.07","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2017-08",,,,"1","0",,"0",,,,,,,,"0.0","0.05",,,,,,"0.05","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2017-09",,,,"5","5",,"0",,,,,,,,"0.0","0.33",,,,,,"1.03","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2017-10",,,,"11","6",,,,,,,,,,,"0.98",,,,,,"3.09",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2017-11",,,,"16","10",,,,,,,,,,,"0.54",,,,,,"3.09",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2017-12",,,,"13","8",,"4",,,,,,,,"5.4","1.44",,,,,,"5.07","11.4",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2018-01",,,,"17","9",,,,,,,,,,,"1.02",,,,,,"3.20",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2018-02",,,,"16","10",,,,,,,,,,,"0.73",,,,,,"3.20",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2018-03",,,,"10","5",,,,,,,,,,,"0.81",,,,,,"1.81",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2018-04",,,,"15","8",,,,,,,,,,,"0.64",,,,,,"2.54",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2018-05",,,,"9","7",,,,,,,,,,,"0.57",,,,,,"2.62",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2018-06",,,,"8","6",,,,,,,,,,,"0.55",,,,,,"1.91",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2018-07",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,,,"0.00","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2018-08",,,,"2","2",,"0",,,,,,,,"0.0","0.23",,,,,,"0.33","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2018-09",,,,"1","0",,"0",,,,,,,,"0.0","0.03",,,,,,"0.03","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2018-10",,,,"6","2",,,,,,,,,,,"0.18",,,,,,"0.76",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2018-11",,,,"10","7",,,,,,,,,,,"0.73",,,,,,"2.63",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2018-12",,,,"10","7",,,,,,,,,,,"0.87",,,,,,"3.87",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2019-01",,,,"9","6",,,,,,,,,,,"0.69",,,,,,"2.38",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2019-02",,,,"20","12",,,,,,,,,,,"0.75",,,,,,"4.50",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2019-03",,,,"6","2",,"2",,,,,,,,"2.0","0.30",,,,,,"0.71","3.4",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2019-04",,,,"16","10",,,,,,,,,,,"1.34",,,,,,"3.80",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2019-05",,,,"8","4",,,,,,,,,,,"0.68",,,,,,"1.76",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2019-06",,,,"7","3",,,,,,,,,,,"0.38",,,,,,"1.00",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2019-08",,,,"5","1",,,,,,,,,,,"0.25",,,,,,"0.40",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2019-09",,,,"13","4",,,,,,,,,,,"0.62",,,,,,"1.61",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2019-10",,,,"10","5",,,,,,,,,,,"1.05",,,,,,"2.17",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2019-11",,,,"6","1",,,,,,,,,,,"0.24",,,,,,"0.43",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2019-12",,,,"13","8",,,,,,,,,,,"0.47",,,,,,"1.91",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2020-02",,,,"11","5",,,,,,,,,,,"0.88",,,,,,"2.96",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2020-03",,,,"8","4",,,,,,,,,,,"0.30",,,,,,"0.94",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2020-04",,,,"7","3",,,,,,,,,,,"0.20",,,,,,"0.57",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2020-05",,,,"12","9",,,,,,,,,,,"1.22",,,,,,"3.92",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2020-06",,,,"8","7",,,,,,,,,,,"0.45",,,,,,"1.66",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2020-07",,,,"1","1",,"0",,,,,,,,"0.0","0.18",,,,,,"0.18","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2020-09",,,,"4","0",,,,,,,,,,,"0.06",,,,,,"0.16",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2020-10",,,,"9","8",,,,,,,,,,,"0.72",,,,,,"2.52",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2020-11",,,,"18","10",,,,,,,,,,,"1.02",,,,,,"3.24",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2020-12",,,,"15","10",,,,,,,,,,,"0.75",,,,,,"3.17",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2021-01",,,,"15","7",,,,,,,,,,,"0.85",,,,,,"3.02",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2021-02",,,,"19","10",,,,,,,,,,,"0.38",,,,,,"2.42",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2021-03",,,,"7","4",,,,,,,,,,,"0.46",,,,,,"0.93",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2021-04",,,,"3","2",,,,,,,,,,,"0.17",,,,,,"0.36",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2021-05",,,,"2","1",,,,,,,,,,,"0.54",,,,,,"0.63",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2021-06",,,,"6","1",,,,,,,,,,,"0.25",,,,,,"0.49",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2021-07",,,,"2","0",,,,,,,,,,,"0.02",,,,,,"0.03",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2021-08",,,,"3","3",,,,,,,,,,,"0.67",,,,,,"0.89",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2021-09",,,,"3","3",,"0",,,,,,,,"0.0","0.45",,,,,,"0.96","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2021-10",,,,"11","5",,,,,,,,,,,"0.48",,,,,,"1.69",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2021-11",,,,"20","12",,,,,,,,,,,"0.73",,,,,,"3.83",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2021-12",,,,"20","12",,,,,,,,,,,"0.70",,,,,,"4.48",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2022-01",,,,"11","8",,,,,,,,,,,"0.89",,,,,,"2.91",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2022-02",,,,"9","3",,,,,,,,,,,"0.25",,,,,,"0.78",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2022-03",,,,"9","8",,,,,,,,,,,"0.75",,,,,,"2.10",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2022-04",,,,"17","8",,,,,,,,,,,"0.38",,,,,,"2.39",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2022-05",,,,"14","7",,,,,,,,,,,"0.47",,,,,,"2.27",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2022-06",,,,"12","8",,,,,,,,,,,"1.02",,,,,,"3.91",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2022-07",,,,"6","2",,,,,,,,,,,"0.28",,,,,,"0.51",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2022-08",,,,"4","2",,"0",,,,,,,,"0.0","0.13",,,,,,"0.28","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2022-09",,,,"6","3",,,,,,,,,,,"0.83",,,,,,"1.75",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2022-10",,,,"2","2",,,,,,,,,,,"0.44",,,,,,"0.58",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2022-11",,,,"9","8",,,,,,,,,,,"1.31",,,,,,"4.33",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2022-12",,,,"18","14",,,,,,,,,,,"0.67",,,,,,"3.95",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2023-01",,,,"10","6",,,,,,,,,,,"0.25",,,,,,"1.21",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2023-02",,,,"9","5",,,,,,,,,,,"0.28",,,,,,"0.91",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2023-03",,,,"13","7",,,,,,,,,,,"0.42",,,,,,"1.45",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2023-04",,,,"11","5",,,,,,,,,,,"0.35",,,,,,"1.56",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2023-05",,,,"4","1",,,,,,,,,,,"0.26",,,,,,"0.39",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2023-07",,,,"3","0",,"0",,,,,,,,"0.0","0.06",,,,,,"0.10","0.0",,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2023-08",,,,"5","2",,,,,,,,,,,"0.48",,,,,,"0.74",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2023-09",,,,"9","3",,,,,,,,,,,"0.29",,,,,,"0.84",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2023-10",,,,"7","3",,,,,,,,,,,"0.33",,,,,,"1.03",,,,,,,,,,,
"US1WAWM0005","PALOUSE 3.2 SSW, WA US","46.865821","-117.089895","772.7","2023-11",,,,"12","7",,,,,,,,,,,"0.76",,,,,,"2.87",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2013-01",,,,"3","2",,"1",,,,,,,,"8.0","0.23",,,,,,"0.34","8.4",,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2013-02",,,,"5","0",,,,,,,,,,,"0.06",,,,,,"0.19",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2013-04",,,,"8","2",,,,,,,,,,,"0.22",,,,,,"0.66",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2013-06",,,,"8","6",,,,,,,,,,,"1.61",,,,,,"3.62",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2013-07",,,,"8","5",,,,,,,,,,,"0.73",,,,,,"1.89",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2014-02",,,,"5","2",,"2",,,,,,,,"3.0","0.16",,,,,,"0.37","6.6",,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2014-03",,,,"12","4",,,,,,,,,,,"0.24",,,,,,"0.90",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2014-04",,,,"8","2",,,,,,,,,,,"0.44",,,,,,"0.76",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2014-05",,,,"10","5",,,,,,,,,,,"0.34",,,,,,"1.06",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2014-06",,,,"14","7",,,,,,,,,,,"0.30",,,,,,"1.46",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2014-07",,,,"5","1",,,,,,,,,,,"0.26",,,,,,"0.41",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2014-08",,,,"6","6",,,,,,,,,,,"3.34",,,,,,"6.60",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2014-09",,,,"6","4",,"0",,,,,,,,"0.0","0.63",,,,,,"1.57","0.0",,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2014-10",,,,"6","5",,,,,,,,,,,"0.26",,,,,,"0.87",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2015-01",,,,,,,,,,,,,,,,,,,,,,"1.00",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2015-02",,,,"6","0",,,,,,,,,,,"0.09",,,,,,"0.32",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2015-03",,,,"5","1",,,,,,,,,,,"0.10",,,,,,"0.29",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2015-04",,,,"7","2",,,,,,,,,,,"0.74",,,,,,"1.34",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2015-05",,,,"5","3",,,,,,,,,,,"0.30",,,,,,"0.72",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2015-06",,,,"5","3",,,,,,,,,,,"0.61",,,,,,"1.32",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2015-07",,,,"5","3",,,,,,,,,,,"0.31",,,,,,"0.91",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2015-08",,,,"4","1",,,,,,,,,,,"0.35",,,,,,"0.51",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2015-09",,,,"4","2",,"0",,,,,,,,"0.0","0.52",,,,,,"0.79","0.0",,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2015-10",,,,"3","0",,,,,,,,,,,"0.05",,,,,,"0.11",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2015-11",,,,"5","3",,"2",,,,,,,,"5.0","0.20",,,,,,"0.53","8.5",,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2015-12",,,,"9","2",,"3",,,,,,,,"6.0","0.30",,,,,,"0.57","11.0",,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2016-01",,,,,,,,,,,,,,,,,,,,,,"0.58",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2016-02",,,,"6","1",,,,,,,,,,,"0.15",,,,,,"0.34",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2016-03",,,,"9","5",,,,,,,,,,,"0.20",,,,,,"0.92",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2016-04",,,,"13","9",,,,,,,,,,,"0.42",,,,,,"2.15",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2016-05",,,,"11","6",,,,,,,,,,,"1.25",,,,,,"3.09",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2016-06",,,,"7","5",,,,,,,,,,,"1.42",,,,,,"2.30",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2016-07",,,,"10","6",,,,,,,,,,,"1.08",,,,,,"2.44",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2016-08",,,,"7","4",,,,,,,,,,,"0.60",,,,,,"1.91",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2016-09",,,,"10","6",,,,,,,,,,,"1.07",,,,,,"3.03",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2016-10",,,,"14","7",,,,,,,,,,,"1.30",,,,,,"3.71",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2016-11",,,,"2","0",,"0",,,,,,,,"0.0","0.04",,,,,,"0.07","0.0",,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2016-12",,,,"8","0",,,,,,,,,,,"0.08",,,,,,"0.36",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2017-01",,,,"7","1",,,,,,,,,,,"0.15",,,,,,"0.37",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2017-02",,,,"8","1",,,,,,,,,,,"0.17",,,,,,"0.44",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2017-03",,,,"5","1",,,,,,,,,,,"0.12",,,,,,"0.31",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2017-04",,,,"15","9",,,,,,,,,,,"0.75",,,,,,"3.41",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2017-05",,,,"9","4",,,,,,,,,,,"0.48",,,,,,"1.52",,,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2017-06",,,,"4","3",,"0",,,,,,,,"0.0","0.51",,,,,,"0.89","0.0",,,,,,,,,,
"US1MTCH0006","GERALDINE 12.0 E, MT US","47.5974478","-110.007517","962.3","2017-07",,,,"0","0",,"0",,,,,,,,"0.0","0.00",,,,,,"0.00","0.0",,,,,,,,,,
