"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2017-12","653","7","0",",7","6",",7","2",",7","9",",7","2",",7","8",",7","30",",7","15",",7","0",",7","0",",7","-28",",7,31,","4",",,7,31,+","3.4",",,7,29,","0.30",",,7,30,","56",",7,12,","3038","7","1393",",7","0.54",",,,7","5.5",",,,7","20.0",",7","30.0",",,,7","10.1",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2018-01","0","7","0",",7","2",",7","0",",7","18",",7","0",",7","8",",7","30",",7","15",",7","0",",7","0",",7","-31",",7,01,","4",",,7,06,+","0.5",",,7,10,","0.04",",,7,10,","51",",7,30,","4524","7","1486",",7","0.05",",,,7","0.7",",,,7","17.1",",7","28.3",",,,7","5.8",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2018-02","0","7","0",",7","5",",7","1",",7","26",",7","3",",7","20",",7","28",",7","23",",7","0",",7","0",",7","-18",",7,10,","6",",,7,25,+","5.0",",,7,08,","0.19",",,7,08,","40",",7,26,+","6117","7","1593",",7","0.33",",,,7","8.5",",,,7","8.1",",7","19.1",",,,7","-2.9",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2018-03","0","7","0",",7","8",",7","2",",7","19",",7","5",",7","0",",7","31",",7","4",",7","0",",7","0",",7","4",",7,31,+","5",",,7,10,+","4.0",",,7,19,","0.31",",,7,23,","54",",7,27,","7221","7","1103",",7","0.87",",,,7","10.0",",,,7","29.4",",7","37.9",",,,7","20.9",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2018-04","0","7","0",",7","8",",7","2",",7","10",",7","3",",7","0",",7","24",",7","4",",7","4",",7","0",",7","2",",7,06,","7",",,7,08,","6.0",",,7,08,","0.39",",,7,08,","81",",7,29,","8061","7","840",",7","0.87",",,,7","8.7",",,,7","37.0",",7","49.4",",,,7","24.6",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2018-05","74","7","74",",7","12",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","1",",7","37",",7,10,+","0",",,7,31,+","0.0",",,7,31,+","0.62",",,7,17,","91",",7,26,","8220","7","159",",7","2.12",",,,7","0.0",",,,7","62.3",",7","75.4",",,,7","49.1",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2018-06","204","7","129",",7","14",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","3",",7","46",",7,13,","0",",T,7,28,","0.0",",T,7,28,","0.94",",,7,11,","93",",7,05,","8239","7","19",",7","2.87",",,,7","0.0",",T,,7","68.7",",7","81.1",",,,7","56.3",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2018-07","459","7","255",",7","10",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","11",",7","50",",7,30,+","0",",,7,31,+","0.0",",,7,31,+","1.85",",,7,22,","102",",7,07,","3","7","3",",7","5.09",",,,7","0.0",",,,7","73.1",",7","86.9",",,,7","59.3",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2018-08","682","7","223",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","12",",7","42",",7,29,","0",",,7,31,+","0.0",",,7,31,+","0.15",",,7,19,","102",",7,10,","24","7","20",",7","0.45",",,,7","0.0",",,,7","71.5",",7","86.9",",,,7","56.2",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2018-09","734","7","52",",7","7",",7","6",",7","0",",7","0",",7","0",",7","1",",7","0",",7","18",",7","1",",7","30",",7,28,","0",",,7,30,+","0.0",",,7,30,+","1.52",",,7,02,","91",",7,12,","245","7","221",",7","3.28",",,,7","0.0",",,,7","59.4",",7","71.3",",,,7","47.5",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2018-10","734","7","0",",7","9",",7","6",",7","0",",7","0",",7","0",",7","16",",7","0",",7","1",",7","0",",7","17",",7,15,","0",",,7,31,+","0.5",",,7,10,","0.67",",,7,10,","70",",7,18,","937","7","692",",7","1.74",",,,7","0.5",",,,7","42.7",",7","53.2",",,,7","32.1",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2018-11","734","7","0",",7","7",",7","4",",7","5",",7","1",",7","0",",7","27",",7","11",",7","0",",7","0",",7","5",",7,09,","3",",,7,16,","2.5",",,7,16,","0.29",",,7,05,","60",",7,14,","2052","7","1115",",7","0.98",",,,7","2.7",",,,7","27.8",",7","35.6",",,,7","20.0",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2018-12","734","7","0",",7","4",",7","2",",7","5",",7","2",",7","2",",7","31",",7","13",",7","0",",7","0",",7","-5",",7,31,+","10",",,7,29,+","8.0",",,7,26,","0.39",",,7,26,","56",",7,15,","3276","7","1224",",7","0.56",",,,7","9.7",",,,7","25.5",",7","35.1",",,,7","16.0",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2019-01","0","7","0",",7","5",",7","3",",7","26",",7","3",",7","9",",7","31",",7","21",",7","0",",7","0",",7","-20",",7,30,","11",",,7,31,+","4.3",",,7,18,","0.17",",,7,21,","48",",7,04,","4796","7","1519",",7","0.57",",,,7","10.8",",,,7","16.0",",7","25.1",",,,7","6.9",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2019-02","0","7","0",",7","12",",7","5",",7","28",",7","9",",7","24",",7","28",",7","26",",7","0",",7","0",",7","-26",",7,08,","33",",,7,28,+","5.0",",,7,03,","0.19",",,7,16,","42",",7,01,","6573","7","1777",",7","0.97",",,,7","25.0",",,,7","1.5",",7","10.3",",,,7","-7.3",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2019-03","0","7","0",",7","4",",7","3",",7","31",",7","3",",7","7",",7","31",",7","13",",7","0",",7","0",",7","-19",",7,03,","45",",,7,14,","6.0",",,7,09,","0.31",",,7,09,","54",",7,27,","7870","7","1297",",7","0.62",",,,7","13.0",",,,7","23.2",",7","32.0",",,,7","14.4",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2019-04","1","7","1",",7","8",",7","4",",7","7",",7","3",",7","0",",7","13",",7","1",",7","4",",7","0",",7","22",",7,12,","5",",,7,01,","2.0",",,7,12,","0.65",",,7,28,","84",",7,20,","8491","7","620",",7","2.06",",,,7","4.0",",,,7","44.3",",7","55.3",",,,7","33.5",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2019-05","9","7","8",",7","14",",7","12",",7","0",",7","0",",7","0",",7","4",",7","0",",7","9",",7","0",",7","25",",7,07,+","0",",,7,31,+","0.0",",,7,31,+","1.34",",,7,18,","85",",7,30,+","8935","7","444",",7","4.35",",,,7","0.0",",,,7","50.9",",7","61.8",",,,7","40.0",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2019-06","104","7","94",",7","9",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","2",",7","42",",7,01,","0",",,7,30,+","0.0",",,7,30,+","1.32",",,7,19,","93",",7,29,","8989","7","54",",7","3.33",",,,7","0.0",",,,7","66.4",",7","79.4",",,,7","53.4",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2019-07","301","7","197",",7","10",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","1",",7","53",",7,29,","0",",,7,31,+","0.0",",,7,31,+","1.44",",,7,09,","90",",7,02,","0","7","0",",7","5.49",",,,7","0.0",",,,7","71.3",",7","82.6",",,,7","60.1",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2019-08","418","7","117",",7","9",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","0",",7","43",",7,28,","0",",,7,31,+","0.0",",,7,31,+","1.40",",,7,12,","89",",7,06,+","36","7","36",",7","3.10",",,,7","0.0",",,,7","67.6",",7","78.5",",,,7","56.7",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2019-09","467","7","49",",7","10",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","19",",7","0",",7","35",",7,28,","0",",,7,30,+","0.0",",,7,30,+","1.56",",,7,12,","89",",7,17,+","189","7","153",",7","4.20",",,,7","0.0",",,,7","61.5",",7","72.8",",,,7","50.2",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2019-10","467","7","0",",7","9",",7","7",",7","8",",7","3",",7","0",",7","19",",7","3",",7","1",",7","0",",7","12",",7,31,+","7",",,7,11,","4.0",",,7,10,","1.10",",,7,20,","77",",7,08,","1003","7","814",",7","3.63",",,,7","9.0",",,,7","38.7",",7","48.4",",,,7","29.1",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2019-11","467","7","0",",7","6",",7","3",",7","8",",7","3",",7","3",",7","28",",7","9",",7","0",",7","0",",7","-5",",7,12,+","8",",,7,30,","8.0",",,7,30,","0.47",",,7,30,","58",",7,24,","2056","7","1053",",7","0.81",",,,7","14.0",",,,7","29.9",",7","39.1",",,,7","20.7",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2019-12","467","7","0",",7","5",",7","2",",7","31",",7","3",",7","5",",7","31",",7","21",",7","0",",7","0",",7","-10",",7,10,","10",",,7,02,+","2.3",",,7,29,","0.18",",,7,29,","41",",7,22,+","3453","7","1397",",7","0.43",",,,7","5.9",",,,7","19.9",",7","28.3",",,,7","11.6",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2020-01","0","7","0",",7","7",",7","0",",7","31",",7","2",",7","8",",7","31",",7","20",",7","0",",7","0",",7","-20",",7,16,","8",",,7,01,","1.5",",,7,11,","0.07",",,7,23,","45",",7,05,","4936","7","1484",",7","0.22",",,,7","4.1",",,,7","17.1",",7","25.0",",,,7","9.3",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2020-02","0","7","0",",7","4",",7","1",",7","29",",7","1",",7","6",",7","29",",7","12",",7","0",",7","0",",7","-16",",7,13,","6",",,7,01,","3.0",",,7,24,","0.13",",,7,24,","54",",7,29,","6129","7","1193",",7","0.19",",,,7","4.2",",,,7","23.9",",7","34.5",",,,7","13.3",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2020-03","0","7","0",",7","4",",7","0",",7","4",",7","0",",7","0",",7","30",",7","4",",7","0",",7","0",",7","5",",7,20,","1",",,7,16,+","0.5",",,7,15,","0.08",",,7,15,","66",",7,31,","7047","7","918",",7","0.12",",,,7","0.5",",,,7","35.4",",7","46.5",",,,7","24.3",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2020-04","0","7","0",",7","5",",7","2",",7","3",",7","1",",7","0",",7","17",",7","3",",7","5",",7","0",",7","5",",7,04,","5",",,7,03,+","4.5",",,7,02,","0.40",",,7,28,","78",",7,30,","7754","7","706",",7","0.65",",,,7","4.7",",,,7","41.4",",7","55.9",",,,7","27.0",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2020-05","5","7","5",",7","6",",7","3",",7","0",",7","0",",7","0",",7","5",",7","0",",7","15",",7","0",",7","25",",7,11,","0",",,7,31,+","0.0",",T,7,09,","1.08",",,7,24,","83",",7,21,","8099","7","345",",7","1.56",",,,7","0.0",",T,,7","54.0",",7","66.4",",,,7","41.7",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2020-06","157","7","152",",7","9",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","7",",7","45",",7,10,","0",",,7,30,+","0.0",",,7,30,+","0.66",",,7,30,","95",",7,16,","8115","7","16",",7","1.74",",,,7","0.0",",,,7","69.5",",7","83.5",",,,7","55.6",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2020-07",,,,,"10",",7","7",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","1.62",",,7,04,",,,,,,,"3.21",",,,7","0.0",",,,7",,,,,,
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2020-08",,,"232",",7","5",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","12",",7","44",",7,31,","0",",,7,31,+","0.0",",,7,31,+","1.52",",,7,12,","99",",7,19,",,,"6",",7","2.93",",,,7","0.0",",,,7","72.3",",7","86.4",",,,7","58.2",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2020-09",,,"26",",7","4",",7","2",",7","0",",7","0",",7","0",",7","3",",7","0",",7","19",",7","1",",7","28",",7,09,","0",",,7,30,+","0.0",",,7,30,+","1.24",",,7,07,","92",",7,02,",,,"187",",7","1.48",",,,7","0.0",",,,7","59.6",",7","73.6",",,,7","45.6",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2020-10",,,"0",",7","6",",7","5",",7","10",",7","4",",7","1",",7","19",",7","6",",7","7",",7","0",",7","-1",",7,26,","9",",,7,27,+","5.0",",,7,22,","0.34",",,7,22,","82",",7,06,",,,"809",",7","1.07",",,,7","11.7",",,,7","38.9",",7","49.5",",,,7","28.3",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2020-11",,,"0",",7","2",",7","0",",7","0",",7","0",",7","0",",7","25",",7","1",",7","4",",7","0",",7","9",",7,12,","0",",T,7,01,","0.0",",,7,30,+","0.03",",,7,19,","76",",7,05,",,,"843",",7","0.04",",,,7","0.0",",,,7","36.9",",7","51.0",",,,7","22.8",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2020-12",,,"0",",7","3",",7","1",",7","5",",7","1",",7","0",",7","31",",7","10",",7","0",",7","0",",7","1",",7,24,","1",",,7,31,+","1.2",",,7,29,","0.12",",,7,29,","62",",7,08,",,,"1156",",7","0.19",",,,7","2.0",",,,7","27.7",",7","39.2",",,,7","16.2",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2021-01","0","7","0",",7","4",",7","0",",7","7",",7","0",",7","0",",7","31",",7","14",",7","0",",7","0",",7","2",",7,28,+","1",",,7,31,+","0.5",",,7,18,","0.04",",,7,18,","52",",7,13,+",,,"1182",",7","0.09",",,,7","1.0",",,,7","26.9",",7","35.2",",,,7","18.5",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2021-02","0","7","0",",7","3",",7","1",",7","17",",7","0",",7","14",",7","28",",7","17",",7","0",",7","0",",7","-28",",7,14,","1",",,7,19,+","0.3",",,7,07,","0.14",",,7,23,","57",",7,22,",,,"1484",",7","0.17",",,,7","0.5",",,,7","12.0",",7","23.4",",,,7","0.6",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2021-03","0","7","0",",7","3",",7","0",",7","0",",7","0",",7","0",",7","28",",7","0",",7","2",",7","0",",7","8",",7,31,+","0",",,7,31,+","0.0",",T,7,17,+","0.02",",,7,16,","71",",7,20,",,,"776",",7","0.04",",,,7","0.0",",T,,7","40.0",",7","54.1",",,,7","25.8",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2021-04","0","7","0",",7","6",",7","0",",7","0",",7","0",",7","0",",7","19",",7","0",",7","8",",7","0",",7","15",",7,21,","0",",,7,30,+","0.3",",,7,12,","0.09",",,7,11,","84",",7,30,",,,"626",",7","0.24",",,,7","0.3",",,,7","44.1",",7","58.2",",,,7","30.0",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2021-05","10","7","10",",7","11",",7","8",",7","1",",7","1",",7","0",",7","7",",7","0",",7","16",",7","0",",7","30",",7,07,+","1",",,7,08,","4.0",",,7,08,","1.08",",,7,08,","85",",7,19,",,,"316",",7","3.57",",,,7","4.0",",,,7","55.1",",7","68.6",",,,7","41.7",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2021-06","242","7","231",",7","4",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","11",",7","43",",7,21,","0",",,7,30,+","0.0",",,7,30,+","1.00",",,7,08,","100",",7,23,+",,,"7",",7","1.67",",,,7","0.0",",,,7","72.5",",7","88.3",",,,7","56.6",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2021-07","614","7","372",",7","9",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","20",",7","55",",7,15,","0",",,7,31,+","0.0",",,7,31,+","0.69",",,7,06,","105",",7,03,","0","7","0",",7","1.80",",,,7","0.0",",,,7","77.0",",7","90.9",",,,7","63.1",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2021-08","854","7","240",",7","6",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","14",",7","48",",7,21,","0",",,7,31,+","0.0",",,7,31,+","0.87",",,7,26,","102",",7,17,","8","7","8",",7","2.52",",,,7","0.0",",,,7","72.5",",7","86.7",",,,7","58.2",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2021-09","916","7","62",",7","5",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","6",",7","35",",7,25,","0",",,7,30,+","0.0",",,7,30,+","0.20",",,7,20,","94",",7,28,+","63","7","55",",7","0.48",",,,7","0.0",",,,7","65.2",",7","80.3",",,,7","50.1",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2021-10","927","7","12",",7","10",",7","6",",7","0",",7","0",",7","0",",7","6",",7","0",",7","10",",7","1",",7","21",",7,21,","0",",,7,31,+","0.0",",,7,31,+","1.91",",,7,13,","90",",7,05,","513","7","450",",7","3.85",",,,7","0.0",",,,7","50.9",",7","61.9",",,,7","39.8",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2021-11","927","7","0",",7","3",",7","0",",7","0",",7","0",",7","0",",7","25",",7","3",",7","0",",7","0",",7","3",",7,25,","0",",T,7,24,","0.0",",T,7,24,","0.07",",,7,10,","68",",7,06,","1354","7","841",",7","0.16",",,,7","0.0",",T,,7","37.0",",7","48.9",",,,7","25.0",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2021-12","927","7","0",",7","8",",7","1",",7","11",",7","2",",7","7",",7","30",",7","15",",7","1",",7","0",",7","-16",",7,29,","4",",,7,31,+","2.5",",,7,27,","0.14",",,7,27,","71",",7,01,","2726","7","1372",",7","0.37",",,,7","5.1",",,,7","20.7",",7","31.0",",,,7","10.5",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2022-01","0","7","0",",7","5",",7","0",",7","15",",7","0",",7","11",",7","31",",7","15",",7","0",",7","0",",7","-19",",7,01,","4",",,7,10,+","0.5",",,7,23,","0.02",",,7,31,+","53",",7,30,","4178","7","1452",",7","0.07",",,,7","0.8",",,,7","18.2",",7","29.9",",,,7","6.5",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2022-02","0","7","0",",7","2",",7","1",",7","9",",7","1",",7","10",",7","27",",7","11",",7","0",",7","0",",7","-23",",7,23,","12",",,7,26,+","12.0",",,7,21,","0.24",",,7,21,","58",",7,19,","5454","7","1276",",7","0.25",",,,7","12.5",",,,7","19.4",",7","33.5",",,,7","5.4",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2022-03","0","7","0",",7","4",",7","1",",7","12",",7","1",",7","2",",7","29",",7","9",",7","1",",7","0",",7","-5",",7,11,","5",",,7,06,+","1.0",",,7,03,","0.10",",,7,29,","70",",7,20,","6469","7","1015",",7","0.18",",,,7","1.3",",,,7","32.3",",7","44.2",",,,7","20.3",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2022-04","0","7","0",",7","8",",7","5",",7","9",",7","2",",7","0",",7","24",",7","4",",7","0",",7","0",",7","9",",7,16,","11",",,7,16,+","8.0",",,7,12,","0.82",",,7,23,","64",",7,09,","7289","7","820",",7","2.33",",,,7","11.0",",,,7","37.7",",7","48.2",",,,7","27.1",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2022-05","0","7","0",",7","11",",7","3",",7","0",",7","0",",7","0",",7","5",",7","0",",7","14",",7","0",",7","30",",7,21,+","0",",,7,31,+","0.0",",,7,31,+","0.73",",,7,09,","83",",7,28,+","7607","7","318",",7","1.53",",,,7","0.0",",,,7","54.8",",7","67.8",",,,7","41.7",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2022-06","136","7","135",",7","13",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","6",",7","39",",7,03,+","0",",,7,30,+","0.0",",,7,30,+","0.60",",,7,05,","100",",7,18,","7683","7","76",",7","1.83",",,,7","0.0",",,,7","67.0",",7","80.6",",,,7","53.4",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2022-07","423","7","287",",7","9",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","12",",7","49",",7,28,","0",",,7,31,+","0.0",",,7,31,+","1.45",",,7,07,","104",",7,18,","0","7","0",",7","2.95",",,,7","0.0",",,,7","74.3",",7","88.6",",,,7","60.0",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2022-08","719","7","296",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","19",",7","50",",7,30,","0",",,7,31,+","0.0",",,7,31,+","0.24",",,7,07,","102",",7,05,","4","7","4",",7","0.68",",,,7","0.0",",,,7","74.4",",7","89.7",",,,7","59.1",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2022-09","830","7","112",",7","2",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","26",",7","6",",7","36",",7,22,","0",",,7,30,+","0.0",",,7,30,+","0.46",",,7,17,","102",",7,01,","85","7","81",",7","0.48",",,,7","0.0",",,,7","66.0",",7","81.3",",,,7","50.7",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2022-10","830","7","0",",7","3",",7","2",",7","0",",7","0",",7","0",",7","12",",7","0",",7","9",",7","0",",7","20",",7,18,","0",",T,7,24,","0.5",",,7,24,","0.12",",,7,27,","81",",7,05,","561","7","476",",7","0.28",",,,7","0.5",",,,7","49.6",",7","63.8",",,,7","35.5",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2022-11","830","7","0",",7","4",",7","1",",7","22",",7","1",",7","4",",7","28",",7","15",",7","2",",7","0",",7","-16",",7,12,","14",",,7,19,+","13.0",",,7,10,","0.44",",,7,10,","79",",7,02,","1768","7","1207",",7","0.52",",,,7","14.0",",,,7","24.8",",7","34.6",",,,7","14.9",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2022-12","830","7","0",",7","8",",7","4",",7","31",",7","7",",7","14",",7","31",",7","26",",7","0",",7","0",",7","-23",",7,22,","20",",,7,31,+","8.0",",,7,12,","0.30",",,7,13,","45",",7,04,","3452","7","1684",",7","0.96",",,,7","25.2",",,,7","10.7",",7","19.4",",,,7","2.0",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2023-01","0","7","0",",7","4",",7","0",",7","31",",7","0",",7","7",",7","31",",7","24",",7","0",",7","0",",7","-19",",7,30,","20",",,7,08,+","0.5",",,7,26,+","0.05",",,7,26,","37",",7,15,","4947","7","1495",",7","0.12",",,,7","1.5",",,,7","16.8",",7","24.8",",,,7","8.7",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2023-02","0","7","0",",7","6",",7","1",",7","28",",7","3",",7","6",",7","28",",7","10",",7","0",",7","0",",7","-22",",7,24,","18",",,7,03,+","2.0",",,7,21,","0.18",",,7,21,","56",",7,13,","6155","7","1207",",7","0.39",",,,7","5.2",",,,7","21.9",",7","32.5",",,,7","11.2",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2023-03","0","7","0",",7","7",",7","3",",7","31",",7","7",",7","3",",7","31",",7","23",",7","0",",7","0",",7","-3",",7,18,+","25",",,7,23,+","5.0",",,7,21,","0.32",",,7,05,","40",",7,04,","7559","7","1404",",7","0.94",",,,7","18.5",",,,7","19.7",",7","28.5",",,,7","10.8",",,,7"
"USC00395381","MC INTOSH 6 SE, SD US","45.83825","-101.27683","664.2","2023-04","0","7","0",",7","5",",7","1",",7","14",",7","2",",7","0",",7","20",",7","3",",7","4",",7","0",",7","9",",7,06,","21",",,7,06,+","2.5",",,7,04,","0.12",",,7,04,","87",",7,11,","8291","7","731",",7","0.26",",,,7","5.0",",,,7","40.6",",7","53.3",",,,7","27.9",",,,7"
