,PRCP,TAVG,TMAX,TMIN,STATE,YEAR,MONTH,CROP
3303,3.88,,,,IN,2022,March,soybean
3304,3.35,,,,IN,2022,April,soybean
3305,8.12,,,,IN,2022,May,soybean
3306,0.91,,,,IN,2022,June,soybean
3307,2.96,,,,IN,2022,July,soybean
3308,5.42,,,,IN,2022,August,soybean
3309,1.63,,,,IN,2022,September,soybean
3310,2.12,,,,IN,2022,October,soybean
3311,2.35,,,,IN,2022,November,soybean
3312,1.55,,,,IN,2022,December,soybean
3313,2.14,,,,IN,2023,January,soybean
3314,4.2,,,,IN,2023,February,soybean
3315,4.35,,,,IN,2023,March,soybean
3316,3.1,,,,IN,2023,April,soybean
3317,1.6,,,,IN,2023,May,soybean
3318,2.06,,,,IN,2023,June,soybean
3319,3.9,,,,IN,2023,July,soybean
3320,5.58,,,,IN,2023,August,soybean
3321,0.69,,,,IN,2023,September,soybean
3322,3.22,,,,IN,2023,October,soybean
3323,0.43,,,,IN,2023,November,soybean
3324,2.52,,,,IN,2023,December,soybean
3325,1.07,,,,IN,2022,September,soybean
3326,2.15,,,,IN,2022,October,soybean
3327,2.27,,,,IN,2022,November,soybean
3328,3.7,,,,IN,2023,February,soybean
3329,4.88,,,,IN,2023,March,soybean
3330,2.59,,,,IN,2023,April,soybean
3331,2.07,,,,IN,2023,May,soybean
3332,1.34,,,,IN,2023,June,soybean
3333,6.91,,,,IN,2023,July,soybean
3334,1.13,,,,IN,2023,September,soybean
3335,3.54,,,,IN,2023,October,soybean
3336,0.47,,,,IN,2023,November,soybean
3337,2.56,,,,IN,2023,December,soybean
3338,4.57,,,,IN,2013,January,soybean
3339,2.99,,,,IN,2013,February,soybean
3340,2.55,,,,IN,2013,March,soybean
3341,9.45,,,,IN,2013,April,soybean
3342,3.5,,,,IN,2013,May,soybean
3343,5.54,,,,IN,2013,June,soybean
3344,3.83,,,,IN,2013,July,soybean
3345,1.52,,,,IN,2013,August,soybean
3346,4.25,,,,IN,2013,September,soybean
3347,2.36,,,,IN,2013,October,soybean
3348,3.17,,,,IN,2013,December,soybean
3349,2.28,,,,IN,2014,January,soybean
3350,3.52,,,,IN,2014,February,soybean
3351,1.74,,,,IN,2014,March,soybean
3352,4.67,,,,IN,2014,April,soybean
3353,4.8,,,,IN,2014,May,soybean
3354,4.92,,,,IN,2014,June,soybean
3355,4.94,,,,IN,2014,July,soybean
3356,4.5,,,,IN,2014,August,soybean
3357,3.93,,,,IN,2014,September,soybean
3358,5.85,,,,IN,2014,October,soybean
3359,2.48,,,,IN,2014,November,soybean
3360,2.23,,,,IN,2014,December,soybean
3361,2.17,,,,IN,2015,January,soybean
3362,1.19,,,,IN,2015,February,soybean
3363,2.27,,,,IN,2015,March,soybean
3364,3.8,,,,IN,2015,April,soybean
3365,5.61,,,,IN,2015,May,soybean
3366,9.19,,,,IN,2015,June,soybean
3367,5.57,,,,IN,2015,July,soybean
3368,0.92,,,,IN,2015,August,soybean
3369,2.41,,,,IN,2015,September,soybean
3370,1.84,,,,IN,2015,October,soybean
3371,3.24,,,,IN,2015,November,soybean
3372,7.49,,,,IN,2015,December,soybean
3373,1.2,,,,IN,2016,January,soybean
3374,2.48,,,,IN,2016,February,soybean
3375,4.31,,,,IN,2016,March,soybean
3376,3.59,,,,IN,2016,April,soybean
3377,2.34,,,,IN,2016,May,soybean
3378,5.47,,,,IN,2016,June,soybean
3379,5.68,,,,IN,2016,July,soybean
3380,4.4,,,,IN,2016,August,soybean
3381,5.08,,,,IN,2016,September,soybean
3382,1.56,,,,IN,2016,October,soybean
3383,3.19,,,,IN,2016,November,soybean
3384,1.78,,,,IN,2016,December,soybean
3385,3.58,,,,IN,2017,January,soybean
3386,1.53,,,,IN,2017,February,soybean
3387,3.8,,,,IN,2017,March,soybean
3388,4.19,,,,IN,2017,April,soybean
3389,8.17,,,,IN,2017,May,soybean
3390,6.1,,,,IN,2017,June,soybean
3391,9.88,,,,IN,2017,July,soybean
3392,2.9,,,,IN,2017,August,soybean
3393,1.8,,,,IN,2017,September,soybean
3394,4.57,,,,IN,2017,October,soybean
3395,5.18,,,,IN,2017,November,soybean
3396,0.93,,,,IN,2017,December,soybean
3397,1.09,,,,IN,2018,January,soybean
3398,4.47,,,,IN,2018,February,soybean
3399,3.26,,,,IN,2018,March,soybean
3400,2.83,,,,IN,2018,April,soybean
3401,2.93,,,,IN,2018,May,soybean
3402,7.35,,,,IN,2018,June,soybean
3403,4.82,,,,IN,2018,July,soybean
3404,6.4,,,,IN,2018,August,soybean
3405,3.25,,,,IN,2018,September,soybean
3406,4.8,,,,IN,2018,October,soybean
3407,3.45,,,,IN,2018,November,soybean
3408,2.55,,,,IN,2018,December,soybean
3409,4.34,,,,IN,2019,January,soybean
3410,2.42,,,,IN,2019,February,soybean
3411,4.31,,,,IN,2019,March,soybean
3412,5.68,,,,IN,2019,April,soybean
3413,6.27,,,,IN,2019,May,soybean
3414,4.58,,,,IN,2019,June,soybean
3415,3.06,,,,IN,2019,July,soybean
3416,3.4,,,,IN,2019,August,soybean
3417,3.24,,,,IN,2019,September,soybean
3418,4.25,,,,IN,2019,October,soybean
3419,1.91,,,,IN,2019,November,soybean
3420,2.72,,,,IN,2019,December,soybean
3421,4.61,,,,IN,2020,January,soybean
3422,2.54,,,,IN,2020,February,soybean
3423,3.3,,,,IN,2020,March,soybean
3424,3.02,,,,IN,2020,April,soybean
3425,2.57,,,,IN,2020,May,soybean
3426,3.18,,,,IN,2020,June,soybean
3427,4.65,,,,IN,2020,July,soybean
3428,2.29,,,,IN,2020,August,soybean
3429,2.27,,,,IN,2020,September,soybean
3430,3.79,,,,IN,2020,October,soybean
3431,2.39,,,,IN,2020,November,soybean
3432,2.02,,,,IN,2020,December,soybean
3433,2.33,,,,IN,2021,January,soybean
3434,1.7,,,,IN,2021,February,soybean
3435,5.38,,,,IN,2021,March,soybean
3436,2.68,,,,IN,2021,April,soybean
3437,4.57,,,,IN,2021,May,soybean
3438,3.38,,,,IN,2021,June,soybean
3439,4.49,,,,IN,2021,July,soybean
3440,2.96,,,,IN,2021,August,soybean
3441,3.87,,,,IN,2021,September,soybean
3442,10.29,,,,IN,2021,October,soybean
3443,1.32,,,,IN,2021,November,soybean
3444,3.26,,,,IN,2021,December,soybean
3445,0.73,,,,IN,2022,January,soybean
3446,3.69,,,,IN,2022,February,soybean
3447,3.96,,,,IN,2022,March,soybean
3448,3.07,,,,IN,2022,April,soybean
3449,6.81,,,,IN,2022,May,soybean
3450,1.84,,,,IN,2022,June,soybean
3451,1.31,,,,IN,2022,July,soybean
3452,6.16,,,,IN,2022,August,soybean
3453,1.03,,,,IN,2022,September,soybean
3454,2.69,,,,IN,2022,October,soybean
3455,2.0,,,,IN,2022,November,soybean
3456,1.91,,,,IN,2022,December,soybean
3457,2.59,,,,IN,2023,January,soybean
3458,3.85,,,,IN,2023,February,soybean
3459,4.92,,,,IN,2023,March,soybean
3460,2.83,,,,IN,2023,April,soybean
3461,2.32,,,,IN,2023,May,soybean
3462,1.4,,,,IN,2023,June,soybean
3463,8.11,,,,IN,2023,July,soybean
3464,2.45,,,,IN,2023,August,soybean
3465,0.96,,,,IN,2023,September,soybean
3466,4.19,,,,IN,2023,October,soybean
3467,0.58,,,,IN,2023,November,soybean
3468,2.73,,,,IN,2023,December,soybean
3469,1.36,,,,IN,2013,March,soybean
3470,8.42,,,,IN,2013,April,soybean
3471,3.75,,,,IN,2013,May,soybean
3472,4.69,,,,IN,2013,June,soybean
3473,2.61,,,,IN,2013,July,soybean
3474,2.95,,,,IN,2013,August,soybean
3475,4.24,,,,IN,2013,September,soybean
3476,3.0,,,,IN,2013,November,soybean
3477,1.24,,,,IN,2014,March,soybean
3478,6.31,,,,IN,2014,April,soybean
3479,4.08,,,,IN,2014,May,soybean
3480,3.76,,,,IN,2014,July,soybean
3481,5.86,,,,IN,2014,August,soybean
3482,5.79,,,,IN,2014,September,soybean
3483,3.61,,,,IN,2014,October,soybean
3484,2.41,,,,IN,2014,November,soybean
3485,2.51,,,,IN,2015,January,soybean
3486,1.83,,,,IN,2015,March,soybean
3487,4.57,,,,IN,2015,April,soybean
3488,3.94,,,,IN,2015,May,soybean
3489,7.46,,,,IN,2015,June,soybean
3490,7.07,,,,IN,2015,July,soybean
3491,1.28,,,,IN,2015,August,soybean
3492,2.84,,,,IN,2015,September,soybean
3493,3.2,,,,IN,2015,November,soybean
3494,2.22,,,,IN,2016,February,soybean
3495,6.31,,,,IN,2016,March,soybean
